phoneme,a,aː,aˑ,aˤ,ã,b,bː,bˤ,c,cʼ,d,dz,dɮ,dʑ,dʒ,dː,dˤ,d̪,e,eː,eˑ,ẽ,e̘,e̞,e̞ˤ,f,fʼ,h,i,iː,iˑ,iˤ,ĩ,i̘,j,k,kǀ,kǁ,kǂ,kǃ,kʘ,kʰ,kʷ,kʼ,kˤ,l,lˤ,m,mː,n,n̪,o,oː,oˑ,oˤ,õ,o̘,o̞,p,pʰ,pʼ,q,qʼ,r,rː,rˤ,s,sʼ,sˤ,t,ts,tɕ,tɬ,tʃ,tʰ,tʼ,tˤ,u,uː,uˤ,ũ,u̘,v,w,x,xʼ,y,z,zˤ,æ,ç,ð,ø,ħ,ŋ,ŋʷ,œ,ɐ,ɑ,ɒ,ɓ,ɔ,ɔː,ɕ,ɕʼ,ɖ,ɖʐ,ɗ,ɘ,ə̆,ɛ,ɛː,ɜ,ɞ,ɟ,ɠ,ɡ,ɡʷ,ɢ,ɢ̆,ɣ,ɤ,ɥ,ɦ,ɧ,ɨ,ɨ̘,ɪ,ɫ,ɬ,ɬʼ,ɭ,ɮ,ɯ,ɰ,ɱ,ɲ,ɳ,ɴ,ɵ,ɶ,ɸ,ɹ,ɺ,ɻ,ɽ,ɾ,ʀ,ʁ,ʂ,ʂʼ,ʃ,ʃʼ,ʄ,ʈ,ʈʂ,ʈʼ,ʉ,ʊ,ʋ,ʌ,ʍ,ʎ,ʏ,ʐ,ʑ,ʒ,ʔ,ʔˤ,ʕ,ʙ,ʛ,ʝ,ʟ,ʡ,β,θ,χ,χʼ,ᶑ,ⱱ
ħ,0.349351769606,0.381959489405,0.381959489405,0.408292120592,0.408447240106,0.260260600832,0.293747656738,0.320201116179,0.36184580764,0.353361694045,0.360496476996,0.525775207314,0.292264062595,0.53865430962,0.472825500073,0.349965070418,0.38187346825,0.323089540701,0.412650618089,0.443309689323,0.447043722458,0.471883665283,0.465925223916,0.412650618089,0.471594561191,0.177171241835,0.177171241835,0.195606689055,0.428425778389,0.450376458232,0.453610608258,0.478230035356,0.478477407209,0.474159650974,0.442176428693,0.31561222486,0.495693760722,0.492983080346,0.484315428923,0.484315428923,0.463999166644,0.31561222486,0.326641074164,0.311520095368,0.379735825029,0.42458550444,0.513678846968,0.517968228035,0.542147849082,0.535303109442,0.559830937826,0.387989443861,0.419533554459,0.423314361661,0.451764695792,0.452034123634,0.446690356196,0.387989443861,0.203300402759,0.203300402759,0.203300402759,0.277802485089,0.26979552673,0.303169579307,0.37854954705,0.408020884256,0.456606255994,0.448816667552,0.512622688038,0.338167691604,0.550553786631,0.504276505949,0.307648247023,0.482219050385,0.338167691604,0.296933523731,0.36196771037,0.392383761036,0.424955564794,0.456423835628,0.456697508647,0.451316182249,0.195031700577,0.419937744736,0.233379858574,0.22350194487,0.428425778389,0.474573451721,0.528450208583,0.332994758027,0.271969165792,0.290130136558,0.422701247505,0.0,0.556497495094,0.507660640833,0.422701247505,0.338790033453,0.325417756365,0.325417756365,0.241215338198,0.371158316516,0.404100897246,0.498821020259,0.491614632541,0.356890615573,0.495292886294,0.344574724411,0.427145534614,0.427145534614,0.412650618089,0.447087921737,0.427145534614,0.418111451755,0.382183320261,0.321447937853,0.334653083892,0.344213569444,0.294166706373,0.284573743664,0.255840184504,0.375667762241,0.452123986367,0.209156853458,0.466019524299,0.428425778389,0.4869441218,0.428425778389,0.422782920066,0.277781126644,0.268646166295,0.420910110551,0.29549444754,0.382856415668,0.41019870203,0.594208088832,0.552784191595,0.541868292373,0.509606169408,0.418111451755,0.323906197461,0.195606689055,0.42972456938,0.345273213809,0.408377222401,0.318766758503,0.330195313428,0.374938131602,0.16948717902,0.424174864124,0.41512487924,0.427268477095,0.418565808141,0.365235199752,0.338167691604,0.501006798543,0.330937363283,0.428425778389,0.379260381548,0.499801609105,0.379311263286,0.211591541629,0.453384888842,0.428425778389,0.444293740965,0.515067302674,0.448084088096,0.166895896774,0.259287524786,0.154354795858,0.364706349755,0.275205070429,0.338190491369,0.453881696456,0.166895896774,0.216086558838,0.272078441172,0.156258756886,0.151011151686,0.341609518502,0.417721707424
ŋ,0.279790698606,0.307710578838,0.297443746208,0.320778688475,0.134065977779,0.321682903256,0.350398908649,0.38226948006,0.4554907002,0.385730544447,0.336070932679,0.623238721435,0.353734923268,0.58846998255,0.573243673118,0.375568085296,0.405746047746,0.346749983851,0.258024146784,0.300381463021,0.300381463021,0.105229336705,0.326061870514,0.258024146784,0.328038831099,0.548901725456,0.54072034291,0.432537802472,0.258024146784,0.290464033432,0.290464033432,0.316325724119,0.0977687455984,0.309850932262,0.215684865367,0.406707491323,0.589696180041,0.587626486507,0.563598382871,0.563598382871,0.54748396638,0.39934287271,0.380365994695,0.358711854232,0.686063818772,0.201124075346,0.353692143766,0.111437926854,0.146153485222,0.12750161455,0.132590879213,0.232236026484,0.253424676754,0.320045996473,0.303292753858,0.111815411478,0.321738903161,0.232236026484,0.419230784004,0.412178110381,0.369074033906,0.449773880687,0.400937264778,0.242144915817,0.258046627915,0.289523305677,0.999,0.999,0.999,0.439943798133,0.877877999814,0.821251496049,0.546330226164,0.75710478882,0.431758441632,0.430813217469,0.760246223995,0.232236026484,0.253424676754,0.317086123243,0.0985961578305,0.309370302132,0.407924083619,0.214444301965,0.487740129666,0.393692642777,0.302097046686,0.651456201017,0.725995678743,0.279790698606,0.487740129666,0.37978683986,0.319647676257,0.556497495094,0.0,0.111437926854,0.319647676257,0.347279588319,0.283469513378,0.295024772052,0.309346585189,0.232236026484,0.272350618946,0.98224671417,0.977071419765,0.336070932679,0.589980470478,0.323599417903,0.258024146784,0.224425964259,0.224425964259,0.273733513008,0.224425964259,0.315815171673,0.358607571176,0.303498112152,0.315742056459,0.323327237547,0.335671294994,0.276258141904,0.345732015301,0.233377158926,0.231957544904,0.332095031884,0.949870862819,0.258024146784,0.306445672848,0.224425964259,0.343667124356,0.581392498568,0.57307297116,0.178148396685,0.432959899296,0.233377158926,0.20473666357,0.141973741634,0.115159737017,0.110256568327,0.118958809257,0.315815171673,0.32919682372,0.47401185185,0.201124075346,0.228345257597,0.178148396685,0.251139226861,0.259293393171,0.249475017602,0.371547051826,0.931097214318,0.918556065126,0.934455276987,0.921495213363,0.342937811483,0.436250784352,0.75051559999,0.398019337351,0.302097046686,0.232236026484,0.200494150059,0.249760495878,0.449395088658,0.244512322516,0.302097046686,0.614793977069,0.608744087306,0.597899400772,0.345813153113,0.6523958009,0.408718921917,0.213620653788,0.316736949644,0.349650932615,0.178148396685,0.349407404843,0.339752815243,0.520245181874,0.527617570299,0.435270491256,0.323599417903,0.273646679114
ŋʷ,0.348990721064,0.382631803995,0.382631803995,0.409418832173,0.130980205008,0.307098216102,0.333741336777,0.364179342978,0.4064571667,0.395107277179,0.344990692376,0.636014781304,0.363808447114,0.597352688414,0.583200976824,0.386521783104,0.415921345969,0.357037800488,0.319647676257,0.344735616918,0.347886087454,0.10280669484,0.369949460037,0.319647676257,0.375501665896,0.577046735425,0.56820179759,0.434611597122,0.302097046686,0.326919997254,0.329552529996,0.354542328054,0.100140332966,0.348907544872,0.231957544904,0.380365994695,0.54712250585,0.545184942493,0.526662052365,0.526662052365,0.549450464233,0.371985480041,0.473382566064,0.369074033906,0.69829055335,0.218333705338,0.395486833407,0.114430617629,0.132207617311,0.180082933528,0.212517477186,0.312464702526,0.340075510873,0.342845293353,0.370883519303,0.185747324594,0.365297538646,0.312464702526,0.420727544401,0.413064732159,0.365640859027,0.440982258785,0.411137584701,0.263265788946,0.340879103628,0.371401167258,0.999,0.999,0.999,0.401012559177,0.910172104817,0.83238140329,0.555656130966,0.797386150571,0.393656178361,0.44261180998,0.778705617699,0.296566151213,0.322345102141,0.349323960926,0.173179221509,0.343906733887,0.404482525117,0.214444301965,0.413815689554,0.403263380793,0.269442439734,0.661899872149,0.739539218334,0.347279588319,0.442263456264,0.355151052958,0.276346052007,0.507660640833,0.111437926854,0.0,0.24963467749,0.274427093489,0.295024772052,0.343880087996,0.295402564545,0.312464702526,0.340075510873,0.990108156588,0.983734981617,0.344990692376,0.60086182198,0.331237819883,0.315815171673,0.315815171673,0.319647676257,0.344735616918,0.315815171673,0.23177942502,0.377337511099,0.310972167612,0.323327237547,0.324544734701,0.359743918053,0.276258141904,0.355587526124,0.232236026484,0.215684865367,0.341504910271,0.977807555175,0.302097046686,0.345596900969,0.309106405775,0.386064237597,0.590645756326,0.583110064824,0.178148396685,0.44400913849,0.232236026484,0.214444301965,0.114430617629,0.121253602791,0.127800520331,0.125780695076,0.285115480212,0.279790698606,0.455695281676,0.218333705338,0.241297853593,0.178148396685,0.262276512379,0.275853532195,0.249475017602,0.382131642022,0.961498585984,0.950567710102,0.965796012991,0.955121846436,0.361480708147,0.410804685795,0.791036953929,0.40840845155,0.266063209599,0.296566151213,0.200494150059,0.232236026484,0.475965900952,0.27210574233,0.225919712302,0.624744068004,0.617899686425,0.606948850247,0.355791690764,0.666173486803,0.418123348357,0.213620653788,0.336609982357,0.349650932615,0.178148396685,0.340541437838,0.336785996736,0.466491516046,0.474111013261,0.44638149243,0.331237819883,0.270456218634
œ,0.197371540284,0.233164813176,0.170909765415,0.194718347118,0.195136068505,0.240617651754,0.276539292741,0.302144213362,0.383544449766,0.371779838398,0.313108591787,0.533173523911,0.313875539164,0.508516413331,0.473043336995,0.33129799108,0.360904499556,0.338636681911,0.104285039724,0.122853031939,0.122853031939,0.144019677469,0.32379248474,0.104285039724,0.143614100156,0.402301765731,0.394246759902,0.294344134124,0.155936037302,0.180916606941,0.180916606941,0.201725540784,0.202091887692,0.328783078909,0.166801898883,0.311178839002,0.647151293911,0.643452585568,0.611149448178,0.611149448178,0.425573351543,0.311178839002,0.297612986082,0.311178839002,0.431674424738,0.161447082995,0.26639868429,0.29565749281,0.319294807817,0.309106405775,0.305041270288,0.190714741796,0.172150357057,0.172150357057,0.239618999522,0.261213830767,0.242121090808,0.190714741796,0.294344134124,0.294344134124,0.283381810001,0.356622673909,0.356622673909,0.146202200736,0.205183076289,0.223609341777,0.867649149375,0.853202541303,0.95547393935,0.333776921844,0.713122171953,0.723589553658,0.370483722118,0.606267475189,0.333776921844,0.410394029439,0.412156200764,0.216975973185,0.262680900245,0.292073390009,0.288398445331,0.30268742425,0.300323003136,0.253727701949,0.359959158651,0.359959158651,0.155936037302,0.525302058488,0.574616003739,0.133591123105,0.383544449766,0.343746943353,0.112368895581,0.422701247505,0.319647676257,0.24963467749,0.0,0.158137154096,0.190714741796,0.190714741796,0.227440818263,0.190714741796,0.172150357057,0.904144557983,0.892335920188,0.262297916011,0.468530516928,0.302328644221,0.159327321831,0.131596339784,0.111437926854,0.12264419389,0.129320566544,0.130296073988,0.333434819755,0.275837708106,0.262297916011,0.23280644168,0.277173141739,0.216448389106,0.262297916011,0.190714741796,0.1722554802,0.224616621869,0.715430869126,0.180061514278,0.216880598496,0.133150371396,0.290099298822,0.381632402036,0.432790991402,0.17467208164,0.322637897414,0.216975973185,0.253727701949,0.31156230021,0.237944802506,0.302097046686,0.232236026484,0.159327321831,0.197371540284,0.294344134124,0.189300968887,0.164177802319,0.157623933537,0.159570047267,0.166907034239,0.190714741796,0.277173141739,0.725624049632,0.714540382538,0.729176140081,0.719749658883,0.322142750404,0.333776921844,0.603311442628,0.380375126514,0.180061514278,0.216975973185,0.146299510155,0.190714741796,0.385707602447,0.260089113033,0.114430617629,0.463952356943,0.505397757159,0.467532796859,0.283381810001,0.324924493885,0.294401711844,0.140375460723,0.275837708106,0.338687777949,0.21685560105,0.239691006118,0.228049653473,0.356428463105,0.385707602447,0.385707602447,0.249758172196,0.165730304169
ɐ,0.133150371396,0.133150371396,0.12264419389,0.129614153895,0.168188280871,0.242287853833,0.278186636914,0.304464507459,0.486995471323,0.478131157286,0.266677859169,0.57513372923,0.301652659094,0.556038003893,0.53343818155,0.336559738569,0.380861423849,0.297382519272,0.197371540284,0.208984152974,0.211938576048,0.24173981479,0.398447263037,0.197371540284,0.241334559045,0.436314823161,0.427019814126,0.318196706308,0.215876856074,0.250575610406,0.277695639364,0.284038014537,0.284281648153,0.40559255473,0.247487175801,0.350491696879,0.687805179532,0.683554692449,0.647938992995,0.647938992995,0.456013802631,0.340645237123,0.326177508802,0.339817267202,0.477218436091,0.229345877448,0.339456764091,0.319979565482,0.346954557289,0.334492425562,0.35752461739,0.200875272637,0.251164562979,0.2874568618,0.28731992292,0.287605050502,0.288204038504,0.200875272637,0.32639149301,0.319052562276,0.32639149301,0.396186448753,0.388398035059,0.199466674737,0.263454288452,0.294197362071,0.864774101134,0.851261160032,0.945021035888,0.404329803659,0.739148197376,0.739734939517,0.446469707686,0.653745810197,0.396814265059,0.445149115087,0.495640265042,0.229049941799,0.271575374265,0.300098181185,0.292526616138,0.295545491776,0.312429342748,0.263160317817,0.405285848807,0.397073283082,0.215876856074,0.567871382051,0.624860386416,0.104543548705,0.492877497981,0.302267161067,0.197371540284,0.338790033453,0.347279588319,0.274427093489,0.158137154096,0.0,0.103765943207,0.128652008463,0.258000573533,0.200875272637,0.251164562979,0.975235716727,0.967597619407,0.281682505431,0.530680707034,0.249893524799,0.170358899685,0.158137154096,0.158137154096,0.170909765415,0.158137154096,0.158137154096,0.306652685472,0.287273942865,0.296423279865,0.277951944953,0.306466368226,0.300731918267,0.278953251815,0.200875272637,0.248715465304,0.237251822892,0.83528493801,0.212992978219,0.402693977949,0.289049048469,0.288699228178,0.456378248207,0.465595428487,0.250787051315,0.310635644665,0.21148473718,0.246560602639,0.338407010877,0.37737104738,0.331563109629,0.28737739501,0.170358899685,0.135685735988,0.32639149301,0.199466674737,0.245355233622,0.219445595559,0.276088168291,0.27905955008,0.200875272637,0.290756766509,0.774701257649,0.759825397937,0.779602588216,0.765343843327,0.293400016032,0.40076793833,0.649590241431,0.411490518851,0.212992978219,0.229049941799,0.184963464553,0.200875272637,0.439484288528,0.326038754932,0.215876856074,0.536783824064,0.55144211258,0.531594644919,0.316867148462,0.376300382406,0.210690297033,0.184963464553,0.293031777309,0.311435710194,0.254923326834,0.279144558064,0.249304903239,0.444140460704,0.418111451755,0.41066772943,0.284260792025,0.282922008123
ɑ,0.122862121906,0.143867821746,0.143867821746,0.160816361469,0.161262359774,0.289008433717,0.316954003964,0.351031240985,0.497575063152,0.489163039415,0.392311277196,0.638128180864,0.310761782657,0.731254683353,0.628860261555,0.343481077448,0.391551673732,0.42380577178,0.212563866165,0.199925179307,0.199925179307,0.252965788372,0.246137839025,0.212563866165,0.252474828454,0.464890056385,0.456971436903,0.326710749538,0.235474311676,0.267068325626,0.270851792028,0.296382458201,0.301900285336,0.324111117315,0.258219271635,0.393948063918,0.696716181776,0.693925045575,0.658612846479,0.658612846479,0.531987918506,0.386698042403,0.403396432637,0.385818303275,0.487561103801,0.226703674903,0.340385901681,0.267914026118,0.298627610797,0.291146776609,0.31738896428,0.170358899685,0.184283539584,0.193593739161,0.209329601367,0.209560007473,0.370399712899,0.170358899685,0.342483856005,0.33950820027,0.342483856005,0.342898152068,0.33518597864,0.231588051836,0.293829436058,0.320023849559,0.915636025006,0.908259687339,0.984107718849,0.414965859073,0.80997060435,0.757313161373,0.456469430113,0.685276704776,0.40755656801,0.45542253663,0.505735441653,0.19180330771,0.218179482439,0.251115757367,0.251420760755,0.377673346322,0.331973942185,0.215899911488,0.428425778389,0.421362894324,0.241595144694,0.649988611384,0.730875535632,0.166035398136,0.503551244404,0.429265149994,0.212563866165,0.325417756365,0.283469513378,0.295024772052,0.190714741796,0.103765943207,0.0,0.111437926854,0.282082242758,0.158137154096,0.177784033422,0.912092861641,0.905090761666,0.287191161111,0.600963177802,0.377471756441,0.200875272637,0.264685685897,0.190714741796,0.199925179307,0.200875272637,0.200875272637,0.434823990741,0.301011118608,0.301011118608,0.313374551445,0.253105949985,0.247581838265,0.289472590212,0.170358899685,0.269751417533,0.249940691251,0.907624061977,0.229049941799,0.28530279809,0.235474311676,0.28185088356,0.465972370037,0.476603652308,0.222816171483,0.320445200412,0.185101471207,0.207328487848,0.290304849196,0.332677899065,0.287501501165,0.225682306515,0.200875272637,0.115691757752,0.351271610429,0.206384663374,0.304217568984,0.206384663374,0.277053885174,0.2916595387,0.158137154096,0.230450780285,0.839549946282,0.826643557394,0.842511063685,0.831069274324,0.418083158749,0.408377222401,0.680150014649,0.421967184347,0.21148473718,0.19180330771,0.173295652635,0.158137154096,0.391516087221,0.296627382612,0.241595144694,0.611634569901,0.750719219794,0.643967465132,0.325623358934,0.388504758953,0.202019261509,0.198019341501,0.238303175419,0.441828561353,0.262026724136,0.287914906545,0.276002148583,0.454787106028,0.379311263286,0.370270941165,0.293195458692,0.303190106331
ɒ,0.104801314355,0.123995444497,0.123995444497,0.142691434313,0.143000557955,0.265951288042,0.296872296409,0.322502685997,0.507319443119,0.498929734396,0.286756259758,0.648928073971,0.319868912043,0.747881845545,0.642426932476,0.357347395977,0.401257428889,0.314945910296,0.212563866165,0.199925179307,0.199925179307,0.265402175302,0.258288302607,0.212563866165,0.26511034067,0.457062803203,0.449439627948,0.335896990991,0.241595144694,0.277706357985,0.280796876586,0.304351309753,0.301900285336,0.33203447299,0.269751417533,0.403396432637,0.711711999958,0.707011341012,0.672380429437,0.672380429437,0.47318866563,0.396112702465,0.345246277239,0.395303086457,0.496874245376,0.219188125313,0.315849919322,0.264289230503,0.29617834316,0.299750820234,0.379463990921,0.170358899685,0.184283539584,0.193593739161,0.210574859362,0.210759571067,0.371595707754,0.170358899685,0.342483856005,0.335896990991,0.342483856005,0.317934293022,0.310194700035,0.231588051836,0.315936257698,0.342239021407,0.900380271933,0.887157661499,0.970493739974,0.425532126101,0.776030248315,0.773378027916,0.465360103188,0.682620965342,0.417160362998,0.464655333371,0.513914407412,0.192453996742,0.219047265409,0.252404641801,0.252872319312,0.379158662461,0.329315282513,0.216822169647,0.428425778389,0.421362894324,0.255236921359,0.660915242787,0.746072863956,0.171707312,0.513149980913,0.320289828013,0.212563866165,0.325417756365,0.295024772052,0.343880087996,0.190714741796,0.128652008463,0.111437926854,0.0,0.279165805815,0.158137154096,0.177784033422,0.990863081864,0.984480724595,0.299281015585,0.610665670222,0.272165826731,0.200875272637,0.264685685897,0.190714741796,0.199925179307,0.200875272637,0.200875272637,0.324407654176,0.304690995034,0.313374551445,0.296749840554,0.264311760515,0.257793245769,0.298929321375,0.170358899685,0.271115157485,0.261276027677,0.86620901257,0.21148473718,0.28170355811,0.241595144694,0.290222638954,0.476063909622,0.486533752492,0.215864922842,0.328018205954,0.19180330771,0.215899911488,0.287004836383,0.342133883014,0.296892705555,0.236941134031,0.200875272637,0.102102895938,0.351271610429,0.206384663374,0.312471729422,0.206384663374,0.285697906636,0.299648674617,0.158137154096,0.241799371323,0.808739796944,0.795255910797,0.813191713572,0.800727650371,0.310299611803,0.421641523584,0.677402847722,0.432622175737,0.229049941799,0.192453996742,0.173295652635,0.158137154096,0.391516087221,0.304608621562,0.255236921359,0.622433343083,0.770094985981,0.655514523378,0.342483856005,0.397517998832,0.17931879101,0.198019341501,0.248503097642,0.328912968887,0.232925893321,0.296994750744,0.272449616773,0.463765196907,0.371158316516,0.36248692969,0.300854609109,0.300731918267
ɓ,0.295525074252,0.322612089465,0.294871587037,0.316975724904,0.317258355925,0.0165024139125,0.105035746721,0.129614153895,0.232316753865,0.223253559627,0.12750161455,0.43734125042,0.13940247951,0.351907461808,0.387333863435,0.153804376006,0.17461425112,0.134243183887,0.199392206334,0.20556972007,0.208708660611,0.253456131686,0.247108791723,0.199392206334,0.253246060939,0.264266698591,0.198687925784,0.221093420257,0.20196619672,0.220214332846,0.220214332846,0.262208410444,0.262616772269,0.255434279247,0.282789417352,0.14958309404,0.364334153723,0.360632355967,0.331780443201,0.331780443201,0.316228044671,0.241108028889,0.171524401079,0.117810510656,0.191819042479,0.215312173404,0.309901191818,0.301243298465,0.30335435241,0.333104628407,0.343109810771,0.196281596283,0.22333634363,0.227464607712,0.258552780093,0.258943332824,0.251842710831,0.196281596283,0.143740874936,0.240094098352,0.117810510656,0.166001585593,0.150063156013,0.174974766916,0.221069857116,0.256176142534,0.610773057272,0.506638930981,0.691328373124,0.180212359575,0.532250633929,0.45967886303,0.372473991366,0.47586793099,0.175717742668,0.2143046304,0.288884777486,0.179559990079,0.203912091894,0.234646494713,0.234957224633,0.228250012135,0.147834707782,0.207466314101,0.2155501382,0.209076253962,0.169185295084,0.471113436338,0.532382152212,0.265323636597,0.278559576033,0.194950497472,0.186585445303,0.241215338198,0.309346585189,0.295402564545,0.227440818263,0.258000573533,0.282082242758,0.279165805815,0.0,0.24514163442,0.278335876422,0.551888185871,0.544473374042,0.127800520331,0.405170930432,0.12750161455,0.173287102597,0.202019261509,0.19018375199,0.206869239859,0.202019261509,0.223643923553,0.172622394561,0.111437926854,0.111437926854,0.114430617629,0.123551052162,0.154180714651,0.129428985813,0.186147181674,0.264244164779,0.124826839046,0.570282880809,0.181057738728,0.209674926632,0.20196619672,0.286003402688,0.287398082119,0.2804798993,0.215312173404,0.254993045737,0.186147181674,0.210528690929,0.357258919612,0.361526296462,0.33552176419,0.3204007918,0.18257252474,0.222509006839,0.19264173021,0.280151476617,0.216354988116,0.215312173404,0.169153419444,0.162794236361,0.17092413363,0.137863127231,0.577924002646,0.466349832604,0.562279307907,0.469723167731,0.172622394561,0.185833931295,0.472946497164,0.180608809615,0.166573482897,0.270280205702,0.299015540802,0.225508531676,0.222627184973,0.235459189793,0.252521612726,0.439274957544,0.403073432729,0.432579986224,0.111258346006,0.17078667214,0.164186565696,0.16474107958,0.116632913354,0.217348275831,0.266544588424,0.141333469129,0.107983848557,0.276710939002,0.203705999434,0.179157516758,0.127800520331,0.18101619406
ɔ,0.200875272637,0.251164562979,0.2874568618,0.258092675569,0.27542835335,0.259155755971,0.288672152765,0.316845441636,0.456363125381,0.448461299284,0.326316407936,0.554364745436,0.327362841482,0.595184334,0.521811095156,0.347337308047,0.379430040176,0.35506392544,0.212563866165,0.172150357057,0.172150357057,0.261213830767,0.240487835024,0.212563866165,0.239618999522,0.419776000694,0.411569011785,0.30483990231,0.216975973185,0.262680900245,0.266383234289,0.292073390009,0.288398445331,0.301693608291,0.253727701949,0.356622673909,0.66526409699,0.660634814452,0.62955559113,0.62955559113,0.44287333133,0.356622673909,0.313030878094,0.356622673909,0.449963483625,0.184577665801,0.299783787438,0.232236026484,0.272350618946,0.260279894664,0.330993500549,0.10779783183,0.128331402775,0.130794290033,0.149145222647,0.149422169227,0.319747836632,0.10779783183,0.316638332918,0.30483990231,0.270943253535,0.283122822679,0.283122822679,0.187924311727,0.241735571164,0.290969508769,0.889282220112,0.874341614353,0.967236778027,0.364112087709,0.719386874054,0.721023238301,0.399542412005,0.634659839799,0.364112087709,0.427489728597,0.452528716089,0.155816113667,0.176972849042,0.1971926024,0.197779938356,0.325266688275,0.313640872371,0.1722554802,0.385707602447,0.385707602447,0.216975973185,0.552709326802,0.692217763209,0.190714741796,0.461776601388,0.361086213271,0.212563866165,0.371158316516,0.232236026484,0.312464702526,0.190714741796,0.200875272637,0.158137154096,0.158137154096,0.24514163442,0.0,0.122948206491,0.957945808127,0.946056239781,0.277173141739,0.518390966662,0.315031809527,0.200875272637,0.2214555343,0.190714741796,0.172150357057,0.200875272637,0.200875272637,0.374838875872,0.275837708106,0.277173141739,0.225508531676,0.225941355661,0.191671031788,0.277173141739,0.101749008341,0.253727701949,0.224616621869,0.816946396669,0.193674656393,0.249448244277,0.203354380201,0.200698685585,0.410472271613,0.450942937187,0.184577665801,0.337315550031,0.155816113667,0.166801898883,0.232236026484,0.294437161071,0.260279894664,0.202126230951,0.200875272637,0.200875272637,0.316638332918,0.187924311727,0.282775221244,0.187924311727,0.243472575938,0.2635337261,0.183464355078,0.225941355661,0.742292150926,0.728799898552,0.749702586036,0.733923980869,0.359339174321,0.364112087709,0.630893527437,0.392747991542,0.193674656393,0.114430617629,0.173295652635,0.111437926854,0.359959158651,0.310362581218,0.216975973185,0.51676608584,0.59256169124,0.520581703252,0.270943253535,0.324924493885,0.241799371323,0.198019341501,0.225941355661,0.381169600501,0.196893171287,0.259997612001,0.249022060706,0.39756755367,0.325417756365,0.325417756365,0.249758172196,0.267582887421
ɔː,0.251164562979,0.200875272637,0.2874568618,0.292765724386,0.293011314849,0.288672152765,0.259155755971,0.344977226994,0.487741395744,0.479121783005,0.355209168898,0.58220377863,0.359010232197,0.625209791784,0.547773738889,0.316823737623,0.412040451079,0.388540345962,0.172150357057,0.190714741796,0.190714741796,0.224445431535,0.222001353871,0.172150357057,0.239618999522,0.453655772568,0.44554470123,0.333031442837,0.262680900245,0.216975973185,0.216975973185,0.319548472914,0.319769393424,0.328358897284,0.285438018257,0.394149352993,0.704865393563,0.699457367168,0.665598709333,0.665598709333,0.468911582533,0.394149352993,0.341727672546,0.394149352993,0.479917326562,0.215095803804,0.311963658841,0.272350618946,0.232236026484,0.285793396778,0.36291610367,0.128331402775,0.105910067262,0.107506760223,0.172613018381,0.172792428512,0.345030991198,0.128331402775,0.345826768468,0.338726262556,0.320012810232,0.313960943984,0.306922000727,0.241735571164,0.221803703277,0.338560077451,0.895411947279,0.881744042555,0.964718164748,0.391435916494,0.770530668673,0.765879966738,0.432769902413,0.676343736951,0.391435916494,0.460926391489,0.48141586928,0.176972849042,0.155816113667,0.22736945381,0.227678741641,0.352418909867,0.340567379514,0.193250506795,0.422497155193,0.413776114086,0.262680900245,0.580049482268,0.733158658708,0.199925179307,0.493988850512,0.394203782775,0.172150357057,0.404100897246,0.272350618946,0.340075510873,0.172150357057,0.251164562979,0.177784033422,0.177784033422,0.278335876422,0.122948206491,0.0,0.947093524676,0.938517164092,0.319427102301,0.545042369842,0.340359997953,0.211180828927,0.263321622301,0.172150357057,0.190714741796,0.211180828927,0.211180828927,0.406977347188,0.316671888052,0.328889342654,0.280120216474,0.27100545589,0.214095413521,0.311815702394,0.117527140602,0.28613408013,0.273233802343,0.858804112914,0.211584709929,0.277652938942,0.240786043506,0.233296229892,0.444315720735,0.481716747021,0.212123754478,0.370174429595,0.176972849042,0.192524434363,0.272350618946,0.333799324219,0.295871301171,0.232137627679,0.211180828927,0.251164562979,0.352219888767,0.241735571164,0.308918383109,0.241735571164,0.282418436491,0.296545742544,0.192805820781,0.259493852469,0.801929300417,0.788254775384,0.806535581426,0.793608652905,0.391407293466,0.391435916494,0.670682931192,0.428015693234,0.228905009717,0.132207617311,0.173295652635,0.12264419389,0.383128500861,0.337999758204,0.25195935779,0.542568118127,0.621974747362,0.54604311779,0.360844092786,0.424729368669,0.277706320918,0.198019341501,0.247770943984,0.413025265221,0.227845325672,0.291023647544,0.288672152765,0.430477862824,0.365583513927,0.365583513927,0.306611272428,0.29734170144
