GlyphID,Allophone,Count,Frequency
0073+033B,ʃ,1,0.0455
0073+033B,s̻͉,1,0.0455
0073+033B,s̪,1,0.0455
0073+033B,s,1,0.0455
0073+033B,s̻ˑ,1,0.0455
0073+033B,s̻ʲ,1,0.0455
0073+033B,θ,1,0.0455
0073+033B+02D0,s̻ː,2,1.0000
0073+033B+03B8,θː,1,0.5000
0073+033B+03B8,s̻θ,1,0.5000
0073+0348,s͈,1,1.0000
0073+0348+02D0,s͈ː,2,1.0000
0073+0349,s͉,2,0.6667
0073+0349,z,1,0.3333
0073+1DA3,sᶣ,2,1.0000
0074,t,1054,0.7160
0074,tʰ,87,0.0591
0074,d,67,0.0455
0074,t̚,63,0.0428
0074,tʲ,33,0.0224
0074,tʷ,16,0.0109
0074,tː,14,0.0095
0074,t̪,14,0.0095
0074,t̠ʃ,12,0.0082
0074,ɾ,11,0.0075
0074,ts,10,0.0068
0074,r,7,0.0048
0074,ʈ,5,0.0034
0074,tⁿ,5,0.0034
0074,nt,5,0.0034
0074,ð,5,0.0034
0074,s,5,0.0034
0074,θ,4,0.0027
0074,c,4,0.0027
0074,ʰt,3,0.0020
0074,tˠʷ,2,0.0014
0074,d̪,2,0.0014
0074,tˑ,2,0.0014
0074,ʔ,2,0.0014
0074,t͉,2,0.0014
0074,tˤ,2,0.0014
0074,n,2,0.0014
0074,ʁ,1,0.0007
0074,t̠ʃʷ,1,0.0007
0074,nˀ,1,0.0007
0074,tːʰ,1,0.0007
0074,ʒ,1,0.0007
0074,t̚ˀ,1,0.0007
0074,ʷt,1,0.0007
0074,t͈,1,0.0007
0074,rː,1,0.0007
0074,ʰtʰ,1,0.0007
0074,t̪θ̪,1,0.0007
0074,t͈̚,1,0.0007
0074,tw,1,0.0007
0074,d̚,1,0.0007
0074,d͈,1,0.0007
0074,ˀt,1,0.0007
0074,t̠,1,0.0007
0074,tˡ,1,0.0007
0074,d̥,1,0.0007
0074,ð̞,1,0.0007
0074,tʼ,1,0.0007
0074,tç,1,0.0007
0074,ɖ,1,0.0007
0074,t̪θ,1,0.0007
0074,t̃,1,0.0007
0074,t̻,1,0.0007
0074,t̪̚,1,0.0007
0074,tˠ,1,0.0007
0074,l,1,0.0007
0074,ⱱ,1,0.0007
0074,tsʷ,1,0.0007
0074,ʈθ̜,1,0.0007
0074,ɽ,1,0.0007
0074,tʲʷ,1,0.0007
0074+006C,tl,2,1.0000
0074+006C+02B1,tlʱ,1,1.0000
0074+006E,tn,2,0.6667
0074+006E,tʰ,1,0.3333
0074+0072,tr,6,0.8571
0074+0072,r,1,0.1429
0074+0073,ts,300,0.7282
0074+0073,t̠ʃ,41,0.0995
0074+0073,dz,16,0.0388
0074+0073,tsʰ,14,0.0340
0074+0073,s,6,0.0146
0074+0073,z,6,0.0146
0074+0073,tsʲ,6,0.0146
0074+0073,tsʷ,5,0.0121
0074+0073,tsː,3,0.0073
0074+0073,ʒ,2,0.0049
0074+0073,nts,2,0.0049
0074+0073,ʃ,1,0.0024
0074+0073,ʷts,1,0.0024
0074+0073,tsʲʷ,1,0.0024
0074+0073,s̪,1,0.0024
0074+0073,d̠ʒ,1,0.0024
0074+0073,ts̃,1,0.0024
0074+0073,ʰts,1,0.0024
0074+0073,c,1,0.0024
0074+0073,h,1,0.0024
0074+0073,t̠ʃː,1,0.0024
0074+0073,tsˠʷ,1,0.0024
0074+0073+02B0,tsʰ,54,0.7500
0074+0073+02B0,tsʰʲ,2,0.0278
0074+0073+02B0,t̠ʃʰ,2,0.0278
0074+0073+02B0,c,1,0.0139
0074+0073+02B0,tsʰʷ,1,0.0139
0074+0073+02B0,ʰtsː,1,0.0139
0074+0073+02B0,stsː,1,0.0139
0074+0073+02B0,tsç,1,0.0139
0074+0073+02B0,sts,1,0.0139
0074+0073+02B0,tsxʷ,1,0.0139
0074+0073+02B0,ts,1,0.0139
0074+0073+02B0,ntsʰ,1,0.0139
0074+0073+02B0,tsː,1,0.0139
0074+0073+02B0,tsx,1,0.0139
0074+0073+02B0,tsʰˠʷ,1,0.0139
0074+0073+02B0,ʰts,1,0.0139
0074+0073+02B0,t̬sʰ,1,0.0139
0074+0073+02B0+02B7,tsʰʷ,4,1.0000
0074+0073+02B1,tsʱ,1,1.0000
0074+0073+02B2,tsʲ,7,0.8750
0074+0073+02B2,dzʲ,1,0.1250
0074+0073+02B7,tsʷ,10,0.9091
0074+0073+02B7,t̠ʃʷ,1,0.0909
0074+0073+02B7+02BC,tsʷʼ,1,1.0000
0074+0073+02BC,tsʼ,62,0.8732
0074+0073+02BC,sʼ,2,0.0282
0074+0073+02BC,tsːʼ,2,0.0282
0074+0073+02BC,t̠ʃʼ,2,0.0282
0074+0073+02BC,ts̰ʲ,1,0.0141
0074+0073+02BC,dzˀ,1,0.0141
0074+0073+02BC,dz̰,1,0.0141
0074+0073+02D0,tsː,6,0.8571
0074+0073+02D0,t̠ʃː,1,0.1429
0074+0073+02D0+02B0,tsːʰ,1,1.0000
0074+0073+02D0+02BC,tsːʼ,4,0.8000
0074+0073+02D0+02BC,sːʼ,1,0.2000
0074+0073+032A,ts̪,2,1.0000
0074+0073+0330,ts̰,6,1.0000
0074+0078,tx,3,1.0000
0074+007A+0324+0325,tz̤̥,2,0.6667
0074+007A+0324+0325,dz,1,0.3333
0074+00E7,tç,1,1.0000
0074+0255,tɕ,24,0.9231
0074+0255,tɕʰ,1,0.0385
0074+0255,c,1,0.0385
0074+0255+02B0,tɕʰ,6,0.8571
0074+0255+02B0,cʰ,1,0.1429
0074+0255+02B7,tɕʷ,1,1.0000
0074+0255+1DA3,tɕᶣ,2,1.0000
0074+026C,tɬ,9,0.7500
0074+026C,dɮ,1,0.0833
0074+026C,tɬʰ,1,0.0833
0074+026C,ɬ,1,0.0833
0074+026C+02B0,tɬʰ,7,1.0000
0074+026C+02BC,tɬʼ,15,0.8824
0074+026C+02BC,kɬʼ,1,0.0588
0074+026C+02BC,tɬ̩ʼ,1,0.0588
0074+026C+0330,tɬ̰,1,1.0000
0074+027E,tɾ,2,1.0000
0074+02B0,tʰ,158,0.7117
0074+02B0,t,15,0.0676
0074+02B0,t̚,11,0.0495
0074+02B0,tʰʲ,4,0.0180
0074+02B0,ntʰ,2,0.0090
0074+02B0,tː,2,0.0090
0074+02B0,tⁿ,2,0.0090
0074+02B0,d,2,0.0090
0074+02B0,tʰʷ,2,0.0090
0074+02B0,cç,1,0.0045
0074+02B0,tːʰ,1,0.0045
0074+02B0,tχ,1,0.0045
0074+02B0,tˀ,1,0.0045
0074+02B0,tx,1,0.0045
0074+02B0,ʈʰ,1,0.0045
0074+02B0,ts,1,0.0045
0074+02B0,ˀt,1,0.0045
0074+02B0,ʈ,1,0.0045
0074+02B0,θ,1,0.0045
0074+02B0,t̠ʃ,1,0.0045
0074+02B0,tˡ,1,0.0045
0074+02B0,t̻ʰ,1,0.0045
0074+02B0,txʷ,1,0.0045
0074+02B0,t̪θ,1,0.0045
0074+02B0,tʰˠʷ,1,0.0045
0074+02B0,t̬ʰ,1,0.0045
0074+02B0,ʰt,1,0.0045
0074+02B0,tʲ,1,0.0045
0074+02B0,st,1,0.0045
0074+02B0,ʰtˑ,1,0.0045
0074+02B0,t̪,1,0.0045
0074+02B0,tsʰ,1,0.0045
0074+02B0,ʰtː,1,0.0045
0074+02B0+02B2,tʰʲ,2,0.6667
0074+02B0+02B2,tʲ,1,0.3333
0074+02B0+02B7,tʰʷ,5,1.0000
0074+02B0+02BC,tʰʼ,1,1.0000
0074+02B1,tʱ,1,1.0000
0074+02B2,tʲ,37,0.8810
0074+02B2,c,1,0.0238
0074+02B2,cç,1,0.0238
0074+02B2,t̠ʃʲ,1,0.0238
0074+02B2,tʰʲ,1,0.0238
0074+02B2,tːʲ,1,0.0238
0074+02B2+02BC,tʲʼ,2,1.0000
0074+02B7,tʷ,33,0.9706
0074+02B7,tɥ,1,0.0294
0074+02BC,tʼ,92,0.8846
0074+02BC,ɗ,3,0.0288
0074+02BC,tːʼ,3,0.0288
0074+02BC,d,1,0.0096
0074+02BC,ʈʼ,1,0.0096
0074+02BC,dˀ,1,0.0096
0074+02BC,tʷʼ,1,0.0096
0074+02BC,t̰̪ʲ,1,0.0096
0074+02BC,d̰,1,0.0096
0074+02BC+006B+0078+02BC,tʼkxʼ,1,1.0000
0074+02C0,tˀ,3,0.7500
0074+02C0,tˀʲ,1,0.2500
0074+02D0,tː,45,0.9184
0074+02D0,tːʰ,2,0.0408
0074+02D0,t̪ː,1,0.0204
0074+02D0,tːʲ,1,0.0204
0074+02D0+0073,tːs,4,0.8000
0074+02D0+0073,tːʃ,1,0.2000
0074+02D0+02BC,tːʼ,11,1.0000
0074+02D0+02E4,tːˤ,4,1.0000
0074+02E0,tˠ,1,1.0000
0074+02E4,tˤ,6,0.8571
0074+02E4,t̚ˤ,1,0.1429
0074+0303,t̃,1,1.0000
0074+0320,t̠,1,1.0000
0074+0320+006E+0320,t̠n̠,1,1.0000
0074+0320+0283,t̠ʃ,620,0.8401
0074+0320+0283,d̠ʒ,29,0.0393
0074+0320+0283,t̠ʃʰ,23,0.0312
0074+0320+0283,t̠ʃʷ,10,0.0136
0074+0320+0283,ts,9,0.0122
0074+0320+0283,ʃ,6,0.0081
0074+0320+0283,t̠ʃʲ,6,0.0081
0074+0320+0283,t̠ʃː,5,0.0068
0074+0320+0283,c,4,0.0054
0074+0320+0283,ʰt̠ʃ,2,0.0027
0074+0320+0283,t̠ʃ̚,2,0.0027
0074+0320+0283,tʲ,2,0.0027
0074+0320+0283,t̠ʃʼ,1,0.0014
0074+0320+0283,tːʃ,1,0.0014
0074+0320+0283,c̚,1,0.0014
0074+0320+0283,tr,1,0.0014
0074+0320+0283,t̥̚,1,0.0014
0074+0320+0283,ˀt̠ʃ,1,0.0014
0074+0320+0283,c̟,1,0.0014
0074+0320+0283,ʔʃ,1,0.0014
0074+0320+0283,tʂ,1,0.0014
0074+0320+0283,ɟ,1,0.0014
0074+0320+0283,tɕᶣ,1,0.0014
0074+0320+0283,ç,1,0.0014
0074+0320+0283,h,1,0.0014
0074+0320+0283,ʔt̠ʃ,1,0.0014
0074+0320+0283,t̠ʃˑ,1,0.0014
0074+0320+0283,s,1,0.0014
0074+0320+0283,ʒ,1,0.0014
0074+0320+0283,t,1,0.0014
0074+0320+0283,c̟̚,1,0.0014
0074+0320+0283,n̠t̠ʃ,1,0.0014
0074+0320+0283+0078,t̠ʃx,1,1.0000
0074+0320+0283+027E,t̠ʃɾ,1,1.0000
0074+0320+0283+02B0,t̠ʃʰ,78,0.8211
0074+0320+0283+02B0,t̠ʃ,4,0.0421
0074+0320+0283+02B0,t̠ʃʰʲ,3,0.0316
0074+0320+0283+02B0,t̠ʃˀ,1,0.0105
0074+0320+0283+02B0,ʰt̠ʃ,1,0.0105
0074+0320+0283+02B0,t̠ʃː,1,0.0105
0074+0320+0283+02B0,sʲ,1,0.0105
0074+0320+0283+02B0,t̬̠ʃʰ,1,0.0105
0074+0320+0283+02B0,s,1,0.0105
0074+0320+0283+02B0,t̠ʃʰʷ,1,0.0105
0074+0320+0283+02B0,st̠ʃ,1,0.0105
0074+0320+0283+02B0,ʃʲ,1,0.0105
0074+0320+0283+02B0,tsʰ,1,0.0105
0074+0320+0283+02B0+02B2,t̠ʃʰʲ,2,0.6667
0074+0320+0283+02B0+02B2,t̠ʃʰˠʷ,1,0.3333
0074+0320+0283+02B0+02B7,t̠ʃʰʷ,3,1.0000
0074+0320+0283+02B1,t̠ʃʱ,1,1.0000
0074+0320+0283+02B2,t̠ʃʲ,8,0.8000
0074+0320+0283+02B2,d̠ʒʲ,1,0.1000
0074+0320+0283+02B2,t̠ʃˠʷ,1,0.1000
0074+0320+0283+02B7,t̠ʃʷ,23,0.9583
0074+0320+0283+02B7,t̠ʃɥ,1,0.0417
0074+0320+0283+02B7+02BC,t̠ʃʷʼ,2,0.6667
0074+0320+0283+02B7+02BC,t̠ʃ̩ʷʼ,1,0.3333
0074+0320+0283+02BC,t̠ʃʼ,85,0.8763
0074+0320+0283+02BC,t̠ʃːʼ,3,0.0309
0074+0320+0283+02BC,tsʼ,2,0.0206
0074+0320+0283+02BC,tʂʼ,1,0.0103
0074+0320+0283+02BC,d̠ʒˀ,1,0.0103
0074+0320+0283+02BC,t̠ʃ̰ʲ,1,0.0103
0074+0320+0283+02BC,t̥̚,1,0.0103
0074+0320+0283+02BC,d̠ʒ̰,1,0.0103
0074+0320+0283+02BC,t̠ʃʲʼ,1,0.0103
0074+0320+0283+02BC,t̠ʃ̩ʼ,1,0.0103
0074+0320+0283+02C0,t̠ʃˀ,2,1.0000
0074+0320+0283+02D0,t̠ʃː,27,0.9643
0074+0320+0283+02D0,t̠ʃːʰ,1,0.0357
0074+0320+0283+02D0+02B0,t̠ʃːʰ,4,1.0000
0074+0320+0283+02D0+02BC,t̠ʃːʼ,10,1.0000
0074+0320+0283+0330,t̠ʃ̰,7,1.0000
0074+0320+0283+033A+02B0,t̠ʃ̺ʰ,1,1.0000
0074+0320+0283+0349,t̠ʃ͉,4,0.5714
0074+0320+0283+0349,t̠ʃː,1,0.1429
0074+0320+0283+0349,d̠ʒ,1,0.1429
0074+0320+0283+0349,d̠ʒ͉,1,0.1429
0074+0320+02D0+0283,t̠ːʃ,1,1.0000
0074+032A,t̪,179,0.6806
0074+032A,t̪ʰ,19,0.0722
0074+032A,d̪,13,0.0494
0074+032A,t̪̚,11,0.0418
0074+032A,tʲ,4,0.0152
0074+032A,t̪ʲ,4,0.0152
0074+032A,t̪ː,3,0.0114
0074+032A,ð,3,0.0114
0074+032A,d̪ʉ,2,0.0076
0074+032A,t,2,0.0076
0074+032A,t̪ʷ,2,0.0076
0074+032A,θ,2,0.0076
0074+032A,tʰ,2,0.0076
0074+032A,ʒ,1,0.0038
0074+032A,t̰,1,0.0038
0074+032A,t̪ⁿ,1,0.0038
0074+032A,s̪,1,0.0038
0074+032A,ts,1,0.0038
0074+032A,th,1,0.0038
0074+032A,tˠ,1,0.0038
0074+032A,t̚,1,0.0038
0074+032A,ɾ̪,1,0.0038
0074+032A,t̪θ,1,0.0038
0074+032A,t̪s̪,1,0.0038
0074+032A,tʷ,1,0.0038
0074+032A,t̻̚,1,0.0038
0074+032A,s,1,0.0038
0074+032A,t̠ʃ,1,0.0038
0074+032A,t̪ʔ,1,0.0038
0074+032A,ɾ,1,0.0038
0074+032A+006E+032A,t̪n̪,2,1.0000
0074+032A+0073,t̪s,2,0.3333
0074+032A+0073,dz,1,0.1667
0074+032A+0073,dz̥,1,0.1667
0074+032A+0073,ts,1,0.1667
0074+032A+0073,tsʰ,1,0.1667
0074+032A+0073+032A,t̪s̪,15,0.9375
0074+032A+0073+032A,tsʲ,1,0.0625
0074+032A+0073+032A+02B0,t̪s̪ʰ,3,1.0000
0074+032A+0073+032A+02BC,t̪s̪ʼ,1,1.0000
0074+032A+0078,t̪x,1,1.0000
0074+032A+007C+0074,t̪|t,1,1.0000
0074+032A+026C+032A,t̪ɬ̪,1,1.0000
0074+032A+026C+032A+02B0,t̪ɬ̪ʰ,1,1.0000
0074+032A+026C+032A+02BC,t̪ɬ̪ʼ,1,1.0000
0074+032A+0283+007C+0074+0320+0283,t̪ʃ|t̠ʃ,1,0.5000
0074+032A+0283+007C+0074+0320+0283,d̪ʒ|d̠ʒ,1,0.5000
0074+032A+02B0,t̪ʰ,34,0.7556
0074+032A+02B0,t̪,3,0.0667
0074+032A+02B0,t̪̚,2,0.0444
0074+032A+02B0,t̪ʰʲ,1,0.0222
0074+032A+02B0,t̪ˡ,1,0.0222
0074+032A+02B0,t̚,1,0.0222
0074+032A+02B0,t̪ː,1,0.0222
0074+032A+02B0,t,1,0.0222
0074+032A+02B0,t̪ⁿ,1,0.0222
0074+032A+02B2,t̪ʲ,1,1.0000
0074+032A+02B7,t̪ʷ,1,1.0000
0074+032A+02BC,t̪ʼ,14,1.0000
0074+032A+02BC+006B+0078+02BC,t̪ʼkxʼ,1,1.0000
0074+032A+02D0,t̪ː,13,0.8667
0074+032A+02D0,d̪ː,2,0.1333
0074+032A+02D0+02B0,t̪ːʰ,2,1.0000
0074+032A+02D0+02BC,t̪ːʼ,1,1.0000
0074+032A+02E4,t̪ˤ,1,1.0000
0074+032A+03B8,t̪θ,3,1.0000
0074+032A+03B8+02B0,t̪θʰ,3,0.5000
0074+032A+03B8+02B0,t̠θˀ,1,0.1667
0074+032A+03B8+02B0,θ,1,0.1667
0074+032A+03B8+02B0,t̪θ,1,0.1667
0074+032A+03B8+02BC,t̪θʼ,3,0.7500
0074+032A+03B8+02BC,θʼ,1,0.2500
0074+0330,t̰,12,0.8571
0074+0330,θ,1,0.0714
0074+0330,c,1,0.0714
0074+0330+0073+0330,t̰s̰,1,1.0000
0074+033A,t̺,3,0.6000
0074+033A,ʔt,1,0.2000
0074+033A,t̺β,1,0.2000
0074+033A+0073+033A,t̺s̺,1,1.0000
0074+033A+02D0,t̺ː,1,1.0000
0074+033B,t̻,6,0.3333
0074+033B,d̻,4,0.2222
0074+033B,s̻,1,0.0556
0074+033B,d̪,1,0.0556
0074+033B,t̻ʰ,1,0.0556
0074+033B,t̻̚,1,0.0556
0074+033B,ts,1,0.0556
0074+033B,s,1,0.0556
0074+033B,t̪,1,0.0556
0074+033B,z̻,1,0.0556
0074+033B+0073+033B,t̻s̻,5,0.6250
0074+033B+0073+033B,t̠ʃ,1,0.1250
0074+033B+0073+033B,t̻s̻ʰ,1,0.1250
0074+033B+0073+033B,ts,1,0.1250
0074+033B+0073+033B+02B0,t̻s̻ʰ,1,1.0000
0074+033B+0073+033B+02BC,t̻s̻ʼ,2,0.6667
0074+033B+0073+033B+02BC,t̻s̻̩ʼ,1,0.3333
0074+033B+02B0,t̻ʰ,5,0.8333
0074+033B+02B0,t,1,0.1667
0074+033B+02B2,t̻ⁿʲ,1,0.2500
0074+033B+02B2,t̻ˡʲ,1,0.2500
0074+033B+02B2,t̚ʲ,1,0.2500
0074+033B+02B2,t̻ʲ,1,0.2500
0074+033B+02BC,t̻ʼ,1,1.0000
0074+033B+02D0,t̻ː,1,1.0000
0074+033B+02D0+02B0,t̻ːʰ,1,1.0000
0074+0348,t͈,2,1.0000
0074+0348+0073,t͈s,1,1.0000
0074+0348+0073+02B7,t͈sʷ,1,1.0000
0074+0348+02D0,t͈ː,2,1.0000
0074+0348+0320+0283,t͈̠ʃ,1,1.0000
0074+0348+0320+0283+02B7,t͈̠ʃʷ,1,1.0000
0074+0348+0320+0283+02D0,t͈̠ʃː,1,1.0000
0074+0349,t͉,5,0.5000
0074+0349,d,3,0.3000
0074+0349,ð,1,0.1000
0074+0349,d͉,1,0.1000
0074+0349+0073,d͉zː,1,0.3333
0074+0349+0073,d͉z,1,0.3333
0074+0349+0073,t͉s,1,0.3333
0074+0349+02B2,t͉ʲ,1,1.0000
0075,u,1181,0.7546
0075,ʊ,78,0.0498
0075,ũ,69,0.0441
0075,uː,44,0.0281
0075,u̥,29,0.0185
0075,o,26,0.0166
0075,w,21,0.0134
0075,y,13,0.0083
0075,ʉ,12,0.0077
0075,ɯ,10,0.0064
0075,ɨ,6,0.0038
0075,ŭ,5,0.0032
0075,ṵ,5,0.0032
0075,uˑ,5,0.0032
0075,ʊ̃,4,0.0026
0075,ɔ,4,0.0026
0075,ə,4,0.0026
0075,u̟,2,0.0013
0075,o̞,2,0.0013
0075,ʊ̆,2,0.0013
0075,uˤ,2,0.0013
0075,ɥ,2,0.0013
0075,ɐ,2,0.0013
0075,ou,2,0.0013
0075,wʊ,2,0.0013
0075,ʊ̟,1,0.0006
0075,ũː,1,0.0006
0075,ɯ̃,1,0.0006
0075,ʏ,1,0.0006
0075,ŭ̥,1,0.0006
0075,o̯u,1,0.0006
0075,uu̯,1,0.0006
0075,u̞,1,0.0006
0075,ŋʷ,1,0.0006
0075,z̞̩ʷ,1,0.0006
0075,f̩,1,0.0006
0075,ɯ̥,1,0.0006
0075,u̯,1,0.0006
0075,wiy,1,0.0006
0075,v̩,1,0.0006
0075,ɵ,1,0.0006
0075,u˞,1,0.0006
0075,uɘ,1,0.0006
0075,ʊː,1,0.0006
0075,ɔ̴,1,0.0006
0075,uɪ,1,0.0006
0075,u͓,1,0.0006
0075,ũ̆,1,0.0006
0075,ʊə̯,1,0.0006
0075,ɯˑ,1,0.0006
0075,ɯː,1,0.0006
0075,ɤ,1,0.0006
0075,v,1,0.0006
0075,ʷu,1,0.0006
0075,u̥ː,1,0.0006
0075,ẅiy,1,0.0006
0075,ʊ̈,1,0.0006
0075,wə,1,0.0006
0075+0061,ua,23,1.0000
0075+0061+0069,uai,2,1.0000
0075+0061+02D0,uaː,2,1.0000
0075+0061+0303,uã,1,1.0000
0075+0061+0303+02D0,uãː,1,1.0000
0075+0065,ue,4,1.0000
0075+0065+0069,uei,1,1.0000
0075+0065+0303,uẽ,1,1.0000
0075+0069,ui,19,0.9500
0075+0069,ʊɨ,1,0.0500
0075+0069+032F,ui̯,1,1.0000
0075+006A,uj,2,1.0000
0075+006F,uo,4,1.0000
0075+0079,uy,1,1.0000
0075+0254,uɔ,3,0.6000
0075+0254,ua,1,0.2000
0075+0254,ɔ,1,0.2000
0075+0259,uə,13,1.0000
0075+025B,uɛ,1,1.0000
0075+0268,uɨ,1,1.0000
0075+026A,uɪ,1,1.0000
0075+028C,uʌ,1,1.0000
0075+02C0,uˀ,1,1.0000
0075+02D0,uː,451,0.9318
0075+02D0,ũː,5,0.0103
0075+02D0,ʊː,5,0.0103
0075+02D0,u,4,0.0083
0075+02D0,ṵː,3,0.0062
0075+02D0,oː,2,0.0041
0075+02D0,oːu,1,0.0021
0075+02D0,ṳː,1,0.0021
0075+02D0,ʷuː,1,0.0021
0075+02D0,ʉː,1,0.0021
0075+02D0,uːˤ,1,0.0021
0075+02D0,ɔː,1,0.0021
0075+02D0,ŭ,1,0.0021
0075+02D0,u̟ː,1,0.0021
0075+02D0,uə̯,1,0.0021
0075+02D0,ʊu,1,0.0021
0075+02D0,yː,1,0.0021
0075+02D0,uˑ,1,0.0021
0075+02D0,ɥː,1,0.0021
0075+02D0,ɯː,1,0.0021
0075+02D0+0061,uːa,1,1.0000
0075+02D0+028C,uːʌ,1,1.0000
0075+02D1,uˑ,2,0.6667
0075+02D1,ʊˑ,1,0.3333
0075+02DE,u˞,1,1.0000
0075+02E4,uˤ,2,1.0000
0075+0303,ũ,239,0.9598
0075+0303,ʊ̃,2,0.0080
0075+0303,ɷ̃,1,0.0040
0075+0303,m̩,1,0.0040
0075+0303,ỹ,1,0.0040
0075+0303,õ,1,0.0040
0075+0303,ũˤ,1,0.0040
0075+0303,ɨ̃,1,0.0040
0075+0303,w̃,1,0.0040
0075+0303,ɔ̃,1,0.0040
0075+0303+0259,ũə,1,1.0000
0075+0303+02D0,ũː,40,1.0000
0075+0303+02E4,ũˤ,1,1.0000
0075+0303+0306,ũ̆,1,1.0000
0075+0303+0330,ṵ̃,1,1.0000
0075+0306,ŭ,4,0.8000
0075+0306,y̆,1,0.2000
0075+0308,ʉ̈ʲ,1,0.1667
0075+0308,ʉ̈ː,1,0.1667
0075+0308,ʉ̈,1,0.1667
0075+0308,üʲ,1,0.1667
0075+0308,ü,1,0.1667
0075+0308,üː,1,0.1667
0075+0318,u̘,1,0.5000
0075+0318,ũ̘,1,0.5000
0075+0319,u̙,1,0.5000
0075+0319,ũ̙,1,0.5000
0075+031C,u̜,2,1.0000
0075+031E,u̞,3,1.0000
0075+031E+02D0,u̞ː,2,1.0000
0075+0324,ṳ,12,1.0000
0075+0324+0061,ṳa,3,1.0000
0075+0324+02D0,ṳː,5,1.0000
0075+0324+02D1,ṳˑ,2,1.0000
0075+0325,u̥,2,0.6667
0075+0325,ʊ̥,1,0.3333
0075+0330,ṵ,7,1.0000
0075+1D31,uᴱ,1,1.0000
0076,v,503,0.8687
0076,vʲ,11,0.0190
0076,w,11,0.0190
0076,vʷ,10,0.0173
0076,β,8,0.0138
0076,ʋ,5,0.0086
0076,f,5,0.0086
0076,ṽ,3,0.0052
0076,f͉,3,0.0052
0076,vˠ,2,0.0035
0076,bv,2,0.0035
0076,b,2,0.0035
0076,ɱv,2,0.0035
0076,vf,1,0.0017
0076,b̪,1,0.0017
0076,w̃,1,0.0017
0076,vˑ,1,0.0017
0076,vː,1,0.0017
0076,ɸ,1,0.0017
0076,vˠʷ,1,0.0017
0076,w̟,1,0.0017
0076,v̥,1,0.0017
0076,ɱvʷ,1,0.0017
0076,ɱ,1,0.0017
0076,p,1,0.0017
0076+027E,vɾ,1,1.0000
0076+02B1,vʱ,2,0.6667
0076+02B1,wʱ,1,0.3333
0076+02B2,vʲ,9,1.0000
0076+02B7,vʷ,8,1.0000
0076+02D0,vː,6,1.0000
0076+0303,ṽ,2,1.0000
0076+0324,v̤,2,1.0000
0076+0329,v̩,1,1.0000
0077,w,1148,0.8373
0077,w̃,32,0.0233
0077,β,22,0.0160
0077,ɥ,22,0.0160
0077,v,17,0.0124
0077,ʍ,14,0.0102
0077,wː,10,0.0073
0077,ʋ,9,0.0066
0077,w̥,5,0.0036
0077,ŋ,5,0.0036
0077,ɣʷ,5,0.0036
0077,ŋʷ,4,0.0029
0077,o̯,4,0.0029
0077,ɰ,4,0.0029
0077,ɡʷ,4,0.0029
0077,b,4,0.0029
0077,f,4,0.0029
0077,u,4,0.0029
0077,wʲ,3,0.0022
0077,m,3,0.0022
0077,ɸ,3,0.0022
0077,β̞,2,0.0015
0077,ŋw̃,2,0.0015
0077,w̰,2,0.0015
0077,u̯,2,0.0015
0077,ʔw,2,0.0015
0077,ɔ̯,2,0.0015
0077,ʊ̯,2,0.0015
0077,h,2,0.0015
0077,p,2,0.0015
0077,vˠ,1,0.0007
0077,kʰ,1,0.0007
0077,βˠʷ,1,0.0007
0077,β̞̜,1,0.0007
0077,ŏ,1,0.0007
0077,β̃,1,0.0007
0077,wʱ,1,0.0007
0077,ŭ,1,0.0007
0077,w̆,1,0.0007
0077,βʲ,1,0.0007
0077,ɥ̃,1,0.0007
0077,vˠʷ,1,0.0007
0077,θ,1,0.0007
0077,βˠ,1,0.0007
0077,w̰̃,1,0.0007
0077,jw,1,0.0007
0077,pʰ,1,0.0007
0077,ŋm,1,0.0007
0077,o̞̯,1,0.0007
0077,vʷ,1,0.0007
0077,ø,1,0.0007
0077,ɡ,1,0.0007
0077,ɣ,1,0.0007
0077,j,1,0.0007
0077,tʰ,1,0.0007
0077,nʷ,1,0.0007
0077,ʔ,1,0.0007
0077+0061,wa,2,1.0000
0077+0061+0069+032F,wai̯,3,1.0000
0077+0065,we,1,1.0000
0077+0065+0069+032F,wei̯,1,1.0000
0077+0069,wi,1,1.0000
0077+006F,wo,1,1.0000
0077+0259,wə,4,1.0000
0077+02B1,wʱ,2,1.0000
0077+02B2,wʲ,6,1.0000
0077+02BC,wʼ,1,1.0000
0077+02C0,wˀ,6,1.0000
0077+02D0,wː,33,0.9706
0077+02D0,w̃ː,1,0.0294
0077+02DE,w˞,1,1.0000
0077+02E4,wˤ,1,1.0000
0077+0303,w̃,15,0.9375
0077+0303,ɥ̃,1,0.0625
0077+0308,ẅ,1,1.0000
0077+031E,w̞,1,1.0000
0077+0324,w̤,1,1.0000
0077+0325,w̥,2,1.0000
0077+0330,w̰,12,0.8000
0077+0330,wʔ,1,0.0667
0077+0330,ˀw̥,1,0.0667
0077+0330,w̃,1,0.0667
0078,x,222,0.7551
0078,h,13,0.0442
0078,xʷ,11,0.0374
0078,xʲ,10,0.0340
0078,ɣ,9,0.0306
0078,ç,7,0.0238
0078,χ,4,0.0136
0078,xː,2,0.0068
0078,ɡ,2,0.0068
0078,ɦ,2,0.0068
0078,xˠ,1,0.0034
0078,hʷ,1,0.0034
0078,χ̃,1,0.0034
